15193,-78,44,a
15194,-23,88,a
15195,-26,-20,a
15196,-13,57,a
15197,-32,-20,a
15198,12,100,a
15199,-40,72,a
15200,-23,-83,a
15201,-40,66,a
15202,67,19,a
15203,-35,-9,a
15204,-98,87,a
15205,-29,29,a
15206,75,-87,a
15207,25,28,a
15208,57,-92,a
15209,-49,-97,a
15210,-65,-41,a
15211,-38,38,a
15212,78,73,a
15213,98,-15,a
15214,-48,44,a
15215,8,39,a
15216,-25,76,a
15217,15,98,a
15218,-9,-83,a
15219,27,-74,a
15220,51,-9,a
15221,92,44,a
15222,-88,-95,a
15223,-70,-27,a
15224,12,30,a
15225,-8,77,a
15226,6,24,a
15227,20,-49,a
15228,70,61,a
15229,-68,0,a
15230,5,-39,a
15231,11,-98,a
15232,4,17,a
15233,99,-63,a
15234,-27,-55,a
15235,22,-31,a
15236,-18,91,a
15237,5,99,a
15238,93,-82,a
15239,11,92,a
15240,-93,25,a
15241,-43,2,a
15242,-93,42,a
15243,44,90,a
15244,60,-56,a
15245,27,63,a
15246,-51,-89,a
15247,98,34,a
15248,-24,-66,a
15249,-18,-84,a
15250,-66,-87,a
15251,58,36,a
15252,46,-34,a
15253,35,72,a
15254,97,93,a
15255,98,-11,a
15256,48,55,a
15257,-80,-86,a
15258,24,-77,a
15259,26,81,a
15260,97,-57,a
15261,-45,71,a
15262,44,-13,a
15263,73,10,a
15264,11,43,a
15265,-7,25,a
15266,99,65,a
15267,-9,63,a
15268,-55,-78,a
15269,51,82,a
15270,38,-62,a
15271,-56,-34,a
15272,61,0,a
15273,95,57,a
15274,56,-59,a
15275,98,74,a
15276,-68,17,a
15277,-44,98,a
15278,-11,-52,a
15279,-29,22,a
15280,67,-8,a
15281,73,46,a
15282,17,68,a
15283,92,-21,a
15284,8,54,a
15285,-93,30,a
15286,42,94,a
15287,18,-25,a
15288,-5,26,a
15289,57,-81,a
15290,96,75,a
15291,-98,37,a
15292,-89,-49,a
15293,-90,14,a
15294,29,-17,a
15295,72,24,a
15296,-96,68,a
15297,-52,69,a
15298,59,97,a
15299,95,-43,a
15300,92,-40,a
15301,-100,87,a
15302,83,36,a
15303,-26,-11,a
15304,-73,-89,a
15305,-11,60,a
15306,16,17,a
15307,-64,14,a
15308,-11,74,a
15309,-18,-62,a
15310,9,21,a
15311,79,40,a
15312,-37,78,a
15313,-49,-79,a
15314,44,11,a
15315,44,63,a
15316,-12,49,a
15317,-10,48,a
15318,19,-63,a
15319,-42,-41,a
15320,79,65,a
15321,-6,3,a
15322,79,-66,a
15323,19,5,a
15324,-8,-3,a
15325,65,-95,a
15326,-88,90,a
15327,80,41,a
15328,-7,-53,a
15329,-41,-52,a
15330,13,-80,a
15331,84,2,a
15332,42,89,a
15333,-96,-97,a
15334,-25,-26,a
15335,73,57,a
15336,34,52,a
15337,34,42,a
15338,-31,84,a
15339,79,-33,a
15340,-69,-32,a
15341,-61,-35,a
15342,-82,74,a
15343,-84,-43,a
15344,-66,-15,a
15345,-44,-49,a
15346,17,26,a
15347,-64,47,a
15348,-81,99,a
15349,35,-82,a
15350,33,45,a
15351,-35,-35,a
15352,57,76,a
15353,-75,65,a
15354,54,-60,a
15355,61,29,a
15356,-1,56,a
15357,-46,-36,a
15358,-98,-91,a
15359,-33,77,a
15360,89,-1,a
15361,-83,15,a
15362,-66,80,a
15363,-99,-31,a
15364,47,-18,a
15365,-79,2,a
15366,93,-90,a
15367,46,33,a
15368,55,-53,a
15369,83,-21,a
15370,-63,-90,a
15371,-39,-47,a
15372,-74,9,a
15373,68,-17,a
15374,-21,25,a
15375,85,-45,a
15376,-53,-81,a
15377,36,14,a
15378,37,-33,a
15379,85,-60,a
15380,-18,77,a
15381,-4,78,a
15382,-11,-7,a
15383,45,51,a
15384,69,-95,a
15385,57,74,a
15386,43,58,a
15387,50,-78,a
15388,-73,93,a
15389,-34,-21,a
15390,-46,-85,a
15391,-70,-14,a
15392,-88,-37,a
15393,96,-31,a
15394,24,12,a
15395,-11,94,a
15396,-16,59,a
15397,-93,-53,a
15398,-4,66,a
15399,90,80,a
15400,47,-27,a
15401,11,-20,a
15402,-84,-23,a
15403,15,64,a
15404,80,-72,a
15405,71,-43,a
15406,1,-1,a
15407,26,81,a
15408,-92,-11,a
15409,48,-11,a
15410,83,-67,a
15411,85,7,a
15412,26,-72,a
15413,27,86,a
15414,29,-1,a
15415,66,55,a
15416,74,9,a
15417,91,73,a
15418,-81,-64,a
15419,-70,30,a
15420,72,88,a
15421,23,-7,a
15422,30,97,a
15423,-32,71,a
15424,-76,83,a
15425,-44,-36,a
15426,23,84,a
15427,-41,49,a
15428,-47,-49,a
15429,-74,22,a
15430,50,-75,a
15431,1,86,a
15432,10,-47,a
15433,75,6,a
15434,36,-14,a
15435,79,72,a
15436,-23,-44,a
15437,-40,75,a
15438,13,-52,a
15439,27,96,a
15440,25,-32,a
15441,61,-15,a
15442,-3,28,a
15443,-50,-29,a
15444,-21,28,a
15445,78,10,a
15446,68,-38,a
15447,60,-35,a
15448,94,-86,a
15449,39,61,a
15450,-6,-34,a
15451,73,81,a
15452,-72,-64,a
15453,-74,35,a
15454,82,-35,a
15455,-20,-35,a
15456,-55,99,a
15457,-13,41,a
15458,83,-1,a
15459,61,78,a
15460,82,41,a
15461,-65,28,a
15462,59,79,a
15463,-13,-21,a
15464,-17,83,a
15465,-97,-97,a
15466,35,-37,a
15467,-50,-13,a
15468,65,79,a
15469,-100,35,a
15470,70,-10,a
15471,-35,68,a
15472,8,-24,a
15473,-68,-33,a
15474,78,70,a
15475,29,-100,a
15476,87,-41,a
15477,33,-51,a
15478,14,85,a
15479,26,37,a
15480,-63,31,a
15481,-7,89,a
15482,24,-68,a
15483,-85,-60,a
15484,43,-94,a
15485,29,37,a
15486,81,-77,a
15487,55,-58,a
15488,26,70,a
15489,-80,-22,a
15490,-40,83,a
15491,-17,81,a
15492,19,-60,a
15493,93,19,a
15494,5,-61,a
15495,-27,53,a
15496,99,54,a
15497,-5,66,a
15498,28,-59,a
15499,-25,49,a
15500,-50,72,a
15501,20,-86,a
15502,22,18,a
15503,62,-7,a
15504,41,-79,a
15505,-59,-42,a
15506,95,20,a
15507,-33,4,a
15508,-83,-74,a
15509,-100,-83,a
15510,-41,15,a
15511,12,70,a
15512,59,-41,a
15513,-41,-68,a
15514,68,-99,a
15515,52,-91,a
15516,28,56,a
15517,-35,66,a
15518,23,65,a
15519,-98,-83,a
15520,-92,65,a
15521,-73,42,a
15522,7,24,a
15523,-14,0,a
15524,-62,-22,a
15525,-85,6,a
15526,-93,13,a
15527,67,-25,a
15528,66,-89,a
15529,-59,-77,a
15530,87,-27,a
15531,-80,41,a
15532,-63,22,a
15533,-54,-10,a
15534,-5,3,a
15535,64,11,a
15536,-89,43,a
15537,-90,-17,a
15538,-71,35,a
15539,100,-63,a
15540,-25,18,a
15541,-48,-81,a
15542,-1,-29,a
15543,-73,-56,a
15544,41,-42,a
15545,-44,-75,a
15546,-88,-39,a
15547,-62,-77,a
15548,83,-39,a
15549,-31,-33,a
15550,-99,-50,a
15551,51,-63,a
15552,4,70,a
15553,-46,2,a
15554,35,-65,a
15555,49,-45,a
15556,-94,-60,a
15557,98,-40,a
15558,19,20,a
15559,26,74,a
15560,-26,-25,a
15561,-19,49,a
15562,-21,100,a
15563,-39,56,a
15564,-25,60,a
15565,-95,-57,a
15566,50,-55,a
15567,-47,-16,a
15568,17,28,a
15569,28,38,a
15570,-70,48,a
15571,75,11,a
15572,98,-88,a
15573,-99,29,a
15574,76,-80,a
15575,27,-67,a
15576,-79,20,a
15577,66,-98,a
15578,-32,-25,a
15579,-39,59,a
15580,81,92,a
15581,-41,-38,a
15582,-16,-13,a
15583,57,-92,a
15584,2,53,a
15585,-97,61,a
15586,-3,63,a
15587,-17,-88,a
15588,66,-76,a
15589,-26,17,a
15590,-23,-92,a
15591,-20,-44,a
15592,63,-32,a
15593,70,-14,a
15594,-7,-58,a
15595,-53,-87,a
15596,19,33,a
15597,98,-92,a
15598,-70,22,a
15599,-27,-87,a
15600,-50,61,a
15601,-37,71,a
15602,54,-65,a
15603,-68,-17,a
15604,100,-23,a
15605,60,-43,a
15606,85,-26,a
15607,61,-73,a
15608,-71,9,a
15609,-6,43,a
15610,95,-94,a
15611,51,79,a
15612,11,5,a
15613,23,-72,a
15614,67,-38,a
15615,77,-7,a
15616,-89,-1,a
15617,-83,-48,a
15618,-20,15,a
15619,93,21,a
15620,83,76,a
15621,-55,-8,a
15622,-5,-13,a
15623,-66,-31,a
15624,-83,-75,a
15625,1,100,a
15626,100,-93,a
15627,-76,77,a
15628,55,-43,a
15629,83,-51,a
15630,-70,14,a
15631,31,47,a
15632,-39,-88,a
15633,-54,83,a
15634,-100,80,a
15635,78,-3,a
15636,97,93,a
15637,99,2,a
15638,48,-11,a
15639,68,89,a
15640,33,72,a
15641,40,-27,a
15642,47,-43,a
15643,-8,-31,a
15644,-71,-14,a
15645,-85,65,a
15646,46,15,a
15647,30,23,a
15648,1,79,a
15649,-83,15,a
15650,-22,53,a
15651,7,13,a
15652,-85,92,a
15653,7,51,a
15654,-6,-59,a
15655,-62,-8,a
15656,63,21,a
15657,-24,21,a
15658,-100,-69,a
15659,9,-93,a
15660,-87,-22,a
15661,86,-57,a
15662,27,87,a
15663,55,-84,a
15664,-94,-74,a
15665,61,37,a
15666,57,46,a
15667,-31,-63,a
15668,-63,-52,a
15669,55,41,a
15670,0,-31,a
15671,96,69,a
15672,22,-71,a
15673,34,-46,a
15674,62,78,a
15675,95,-54,a
15676,-71,72,a
15677,41,-80,a
15678,17,40,a
15679,-81,91,a
15680,-42,-21,a
15681,75,25,a
15682,36,-34,a
15683,97,37,a
15684,0,-41,a
15685,88,-27,a
15686,42,-99,a
15687,-88,62,a
15688,-21,-84,a
15689,13,-42,a
15690,43,66,a
15691,-22,-12,a
15692,40,-77,a
15693,-54,34,a
15694,24,-98,a
15695,66,-6,a
15696,69,-22,a
15697,100,63,a
15698,-16,-76,a
15699,35,16,a
15700,54,-23,a
15701,-79,-67,a
15702,-84,-97,a
15703,12,-76,a
15704,87,-1,a
15705,39,-9,a
15706,69,47,a
15707,-57,36,a
15708,9,38,a
15709,-85,4,a
15710,28,-1,a
15711,-65,98,a
15712,-91,-64,a
15713,91,44,a
15714,-7,-58,a
15715,31,54,a
15716,58,10,a
15717,-16,-92,a
15718,41,70,a
15719,27,98,a
15720,-90,-47,a
15721,75,-48,a
15722,-89,-98,a
15723,86,-56,a
15724,-86,-86,a
15725,1,47,a
15726,75,35,a
15727,-97,-23,a
15728,-6,97,a
15729,78,99,a
15730,16,10,a
15731,-88,-28,a
15732,68,-6,a
15733,60,34,a
15734,-49,39,a
15735,72,53,a
15736,-13,-16,a
15737,39,-18,a
15738,-6,-88,a
15739,-47,-61,a
15740,-99,26,a
15741,-3,28,a
15742,91,-69,a
15743,-43,66,a
15744,24,-37,a
15745,79,99,a
15746,12,10,a
15747,9,-84,a
15748,6,8,a
15749,-70,67,a
15750,-20,5,a
15751,-49,-42,a
15752,9,-25,a
15753,-6,-26,a
15754,41,40,a
15755,16,37,a
15756,-60,-62,a
15757,-25,57,a
15758,-81,-68,a
15759,-86,-8,a
15760,-30,-87,a
15761,-61,-69,a
15762,4,95,a
15763,-4,99,a
15764,-64,-16,a
15765,-8,0,a
15766,25,-87,a
15767,82,9,a
15768,17,-5,a
15769,100,-65,a
15770,71,3,a
15771,-23,80,a
15772,9,92,a
15773,0,-69,a
15774,-44,59,a
15775,-71,-1,a
15776,100,-92,a
15777,92,0,a
15778,-49,18,a
15779,-38,57,a
15780,-33,-91,a
15781,31,-64,a
15782,-9,59,a
15783,36,0,a
15784,-74,80,a
15785,-35,-59,a
15786,3,-35,a
15787,28,-50,a
15788,-83,-69,a
15789,-62,-48,a
15790,-84,-98,a
15791,-36,-32,a
15792,-83,48,a
15793,-41,8,a
15794,-8,-74,a
15795,-13,59,a
15796,-96,-12,a
15797,63,-100,a
15798,19,49,a
15799,92,76,a
15800,66,-63,a
15801,37,-40,a
15802,29,-22,a
15803,70,77,a
15804,58,-53,a
15805,-34,57,a
15806,-63,80,a
15807,-42,1,a
15808,-2,-84,a
15809,-66,19,a
15810,39,82,a
15811,22,-68,a
15812,74,-19,a
15813,0,3,a
15814,97,-39,a
15815,-79,15,a
15816,26,30,a
15817,-12,-12,a
15818,92,94,a
15819,-58,64,a
15820,-85,77,a
15821,-58,68,a
15822,82,-77,a
15823,-48,-86,a
15824,52,91,a
15825,-98,-79,a
15826,97,66,a
15827,23,-66,a
15828,-32,76,a
15829,16,-25,a
15830,9,9,a
15831,-84,10,a
15832,83,9,a
15833,-26,54,a
15834,-79,-16,a
15835,69,-77,a
15836,54,-87,a
15837,-26,83,a
15838,93,94,a
15839,-4,5,a
15840,-25,1,a
15841,-93,-68,a
15842,-84,-70,a
15843,79,0,a
15844,24,8,a
15845,-57,34,a
15846,-36,-51,a
15847,3,40,a
15848,26,-34,a
15849,-23,12,a
15850,-32,-50,a
15851,-14,-64,a
15852,-56,-66,a
15853,85,93,a
15854,31,37,a
15855,26,51,a
15856,33,92,a
15857,-80,11,a
15858,10,84,a
15859,33,90,a
15860,76,58,a
15861,-86,75,a
15862,-95,-30,a
15863,-22,17,a
15864,-97,92,a
15865,-34,-61,a
15866,-34,-15,a
15867,-68,-30,a
15868,-58,55,a
15869,20,-56,a
15870,-60,97,a
15871,71,58,a
15872,-64,-72,a
15873,-54,63,a
15874,83,-97,a
15875,70,-44,a
15876,36,30,a
15877,-40,-55,a
15878,-80,21,a
15879,-30,-61,a
15880,-75,-50,a
15881,-61,-54,a
15882,2,93,a
15883,-66,86,a
15884,64,66,a
15885,3,37,a
15886,91,-21,a
15887,6,-77,a
15888,88,-53,a
15889,-65,99,a
15890,4,-67,a
15891,67,-18,a
15892,11,-19,a
15893,-58,22,a
15894,67,-34,a
15895,-84,-68,a
15896,-70,0,a
15897,100,-85,a
15898,-60,42,a
15899,74,50,a
15900,21,-71,a
15901,67,70,a
15902,48,-31,a
15903,77,-68,a
15904,-86,-35,a
15905,-97,-97,a
15906,-13,-66,a
15907,55,-11,a
15908,-22,25,a
15909,83,-16,a
15910,-66,48,a
15911,61,-72,a
15912,-58,64,a
15913,49,59,a
15914,83,1,a
15915,21,-81,a
15916,-67,18,a
15917,36,-84,a
15918,-26,22,a
15919,8,2,a
15920,-9,69,a
15921,-57,17,a
15922,-50,57,a
15923,-11,-67,a
15924,-18,86,a
15925,-10,59,a
15926,-17,-64,a
15927,-90,39,a
15928,68,-62,a
15929,-48,71,a
15930,-46,-92,a
15931,29,-80,a
15932,81,-64,a
15933,51,48,a
15934,20,97,a
15935,-40,96,a
15936,47,-72,a
15937,19,73,a
15938,46,-32,a
15939,-78,-46,a
15940,42,23,a
15941,7,-3,a
15942,-24,-91,a
15943,-41,77,a
15944,-70,85,a
15945,-33,77,a
15946,-28,67,a
15947,70,-75,a
15948,-85,-6,a
15949,28,-8,a
15950,62,4,a
15951,-35,-24,a
15952,-63,-92,a
15953,-55,34,a
15954,14,-50,a
15955,-39,-96,a
15956,78,-41,a
15957,6,-92,a
15958,-15,40,a
15959,24,-52,a
15960,-30,14,a
15961,-56,83,a
15962,25,-11,a
15963,26,50,a
15964,-32,-44,a
15965,7,50,a
15966,-91,16,a
15967,34,44,a
15968,23,-66,a
15969,74,-45,a
15970,70,-35,a
15971,-54,26,a
15972,71,30,a
15973,0,36,a
15974,17,60,a
15975,-7,53,a
15976,-37,80,a
15977,77,72,a
15978,49,70,a
15979,-7,60,a
15980,-47,-4,a
15981,39,-21,a
15982,26,14,a
15983,93,-92,a
15984,68,-76,a
15985,-98,81,a
15986,66,59,a
15987,-10,50,a
15988,-11,-90,a
15989,-28,-18,a
15990,38,64,a
15991,57,-96,a
15992,36,46,a
15993,4,80,a
15994,94,54,a
15995,37,-28,a
15996,4,-18,a
15997,9,52,a
15998,50,-18,a
15999,64,-54,a
16000,-17,-32,a
16001,5,58,a
16002,63,-78,a
16003,-49,42,a
16004,18,92,a
16005,66,6,a
16006,-99,-70,a
16007,92,54,a
16008,79,-4,a
16009,-5,-34,a
16010,-23,11,a
16011,19,58,a
16012,-21,7,a
16013,5,41,a
16014,-34,37,a
16015,-65,87,a
16016,57,18,a
16017,91,-17,a
16018,-13,65,a
16019,5,46,a
16020,98,-71,a
16021,-37,-7,a
16022,16,30,a
16023,68,17,a
16024,20,47,a
16025,-25,12,a
16026,54,-70,a
16027,-33,-2,a
16028,27,52,a
16029,67,-52,a
16030,-44,-54,a
16031,-23,20,a
16032,25,71,a
16033,39,-71,a
16034,-10,2,a
16035,-10,33,a
16036,14,34,a
16037,5,96,a
16038,73,38,a
16039,29,69,a
16040,14,-25,a
16041,25,59,a
16042,20,-98,a
16043,55,-12,a
16044,73,44,a
16045,-17,82,a
16046,-25,-49,a
16047,-50,74,a
16048,-69,27,a
16049,-52,-85,a
16050,-95,-40,a
16051,15,7,a
16052,30,87,a
16053,-36,-11,a
16054,-2,53,a
16055,23,-33,a
16056,0,-79,a
16057,-93,26,a
16058,68,39,a
16059,65,18,a
16060,48,30,a
16061,-95,-51,a
16062,7,19,a
16063,1,-56,a
16064,-40,6,a
16065,100,-42,a
16066,36,9,a
16067,-54,-66,a
16068,-84,-27,a
16069,-49,-66,a
16070,75,-56,a
16071,2,-24,a
16072,58,-9,a
16073,79,-74,a
16074,-69,-78,a
16075,-50,68,a
16076,-83,65,a
16077,-20,-37,a
16078,93,1,a
16079,-23,-9,a
16080,-65,-36,a
16081,60,-91,a
16082,-23,-67,a
16083,-44,93,a
16084,10,55,a
16085,-81,62,a
16086,26,-30,a
16087,89,25,a
16088,-12,7,a
16089,-96,7,a
16090,93,-74,a
16091,-18,54,a
16092,-30,38,a
16093,-55,48,a
16094,-51,44,a
16095,58,-92,a
16096,-99,-53,a
16097,-23,-33,a
16098,16,41,a
16099,28,-18,a
16100,39,63,a
16101,21,64,a
16102,-81,37,a
16103,-7,34,a
16104,62,-35,a
16105,18,69,a
16106,56,6,a
16107,-49,-53,a
16108,-10,-65,a
16109,-11,47,a
16110,85,16,a
16111,-45,8,a
16112,-79,68,a
16113,-23,-65,a
16114,85,60,a
16115,5,67,a
16116,71,72,a
16117,65,-20,a
16118,-35,42,a
16119,-46,-28,a
16120,-39,15,a
16121,15,8,a
16122,77,60,a
16123,1,95,a
16124,-14,79,a
16125,24,56,a
16126,50,86,a
16127,-94,78,a
16128,-65,30,a
16129,68,86,a
16130,-5,14,a
16131,-77,-73,a
16132,-6,-23,a
16133,-23,42,a
16134,-95,83,a
16135,-68,-31,a
16136,-43,62,a
16137,-36,-60,a
16138,96,4,a
16139,37,-27,a
16140,-61,-30,a
16141,29,-75,a
16142,-1,9,a
16143,45,-90,a
16144,21,-91,a
16145,50,55,a
16146,9,-10,a
16147,50,-85,a
16148,36,25,a
16149,-13,-32,a
16150,-58,-54,a
16151,-85,62,a
16152,-50,-81,a
16153,29,-3,a
16154,32,26,a
16155,-87,69,a
16156,93,-64,a
16157,-49,-84,a
16158,-64,-3,a
16159,-100,50,a
16160,-49,-8,a
16161,-95,-37,a
16162,-72,68,a
16163,-73,-5,a
16164,-10,-36,a
16165,-94,-28,a
16166,-11,9,a
16167,7,41,a
16168,-40,-83,a
16169,67,-86,a
16170,-18,42,a
16171,4,-76,a
16172,-96,-27,a
16173,-80,-51,a
16174,-99,-74,a
16175,-4,62,a
16176,-93,-90,a
16177,-2,68,a
16178,-96,58,a
16179,-17,-80,a
16180,67,-65,a
16181,88,78,a
16182,68,96,a
16183,-29,26,a
16184,95,52,a
16185,-1,29,a
16186,19,55,a
16187,-28,89,a
16188,-6,42,a
16189,-67,-54,a
16190,-18,60,a
16191,73,-26,a
16192,-35,-30,a
16193,-82,-72,a
16194,27,-32,a
16195,-69,91,a
16196,7,-83,a
16197,38,-26,a
16198,2,-33,a
16199,-30,61,a
16200,21,-17,a
16201,-25,21,a
16202,-29,-62,a
16203,-62,-44,a
16204,-66,-100,a
16205,44,13,a
16206,-11,-26,a
16207,66,55,a
16208,-78,-72,a
16209,-57,94,a
16210,-50,-50,a
16211,96,49,a
16212,-21,43,a
16213,44,94,a
16214,32,73,a
16215,-70,55,a
16216,-85,56,a
16217,-37,12,a
16218,92,70,a
16219,-74,-17,a
16220,-94,-3,a
16221,11,-65,a
16222,43,28,a
16223,27,-86,a
16224,52,79,a
16225,56,-20,a
16226,-90,60,a
16227,-32,99,a
16228,-48,-23,a
16229,46,-91,a
16230,56,-50,a
16231,13,-25,a
16232,84,45,a
16233,33,96,a
16234,-92,17,a
16235,-44,98,a
16236,91,-42,a
16237,-1,-57,a
16238,61,69,a
16239,-10,8,a
16240,-80,-28,a
16241,76,-72,a
16242,72,46,a
16243,-34,23,a
16244,54,-48,a
16245,-68,-63,a
16246,-3,-85,a
16247,-85,88,a
16248,78,-86,a
16249,-58,-66,a
16250,-77,29,a
16251,-47,37,a
16252,90,48,a
16253,-71,34,a
16254,-35,-41,a
16255,22,-92,a
16256,-82,-59,a
16257,43,-12,a
16258,94,87,a
16259,91,11,a
16260,83,-83,a
16261,-38,72,a
16262,-35,-28,a
16263,-84,65,a
16264,49,53,a
16265,45,76,a
16266,76,-25,a
16267,-36,87,a
16268,24,-24,a
16269,51,38,a
16270,-65,86,a
16271,71,-49,a
16272,82,-92,a
16273,37,-23,a
16274,-94,72,a
16275,-25,82,a
16276,-13,-37,a
16277,-67,1,a
16278,-75,-79,a
16279,-29,-18,a
16280,-20,-44,a
16281,-89,-93,a
16282,-39,-87,a
16283,17,52,a
16284,8,26,a
16285,-70,96,a
16286,-25,12,a
16287,35,100,a
16288,81,-92,a
16289,1,-98,a
16290,58,-64,a
16291,41,-50,a
16292,33,-23,a
16293,-27,66,a
16294,-71,-45,a
16295,-20,20,a
16296,59,18,a
16297,77,89,a
16298,-26,85,a
16299,59,34,a
16300,-31,-48,a
16301,57,63,a
16302,38,73,a
16303,-27,-38,a
16304,-33,-12,a
16305,-15,-47,a
16306,73,41,a
16307,-37,29,a
16308,-58,-79,a
16309,40,65,a
16310,-83,22,a
16311,-19,82,a
16312,-29,57,a
16313,28,-40,a
16314,-5,-12,a
16315,-81,12,a
16316,-3,68,a
16317,48,17,a
16318,-61,-70,a
16319,-67,-49,a
16320,-32,-89,a
16321,-58,-78,a
16322,-96,-24,a
16323,71,84,a
16324,-76,9,a
16325,-96,87,a
16326,-13,-81,a
16327,63,69,a
16328,-6,-25,a
16329,22,98,a
16330,-17,23,a
16331,-13,-10,a
16332,40,48,a
16333,-70,-71,a
16334,-13,-37,a
16335,-62,57,a
16336,-96,-45,a
16337,-56,-55,a
16338,-13,-73,a
16339,-69,-45,a
16340,-24,12,a
16341,-11,57,a
16342,26,-55,a
16343,73,99,a
16344,-68,45,a
16345,-34,-100,a
16346,13,48,a
16347,12,-20,a
16348,93,45,a
16349,30,17,a
16350,-78,-18,a
16351,51,-91,a
16352,89,12,a
16353,-7,-21,a
16354,-81,-78,a
16355,69,22,a
16356,45,-92,a
16357,-95,44,a
16358,86,96,a
16359,10,5,a
16360,-58,-73,a
16361,10,36,a
16362,65,-27,a
16363,-54,30,a
16364,-34,20,a
16365,-79,-100,a
16366,7,-92,a
16367,84,-21,a
16368,18,66,a
16369,-10,-79,a
16370,-97,-98,a
16371,56,19,a
16372,-84,21,a
16373,-79,34,a
16374,45,23,a
16375,74,82,a
16376,10,13,a
16377,-63,-92,a
16378,-45,32,a
16379,-61,-94,a
16380,91,100,a
16381,79,42,a
16382,-1,5,a
16383,60,80,a
16384,-81,-19,a
16385,-9,-67,a
16386,-67,15,a
16387,-97,-12,a
16388,-85,24,a
16389,-97,44,a
16390,77,-79,a
16391,23,74,a
16392,-34,58,a
16393,11,8,a
16394,23,37,a
16395,-62,67,a
16396,-58,-16,a
16397,95,-81,a
16398,76,15,a
16399,-79,50,a
16400,-78,12,a
16401,10,24,a
16402,-50,-28,a
16403,7,-16,a
16404,-58,72,a
16405,27,-42,a
16406,-93,57,a
16407,-85,-34,a
16408,4,-47,a
16409,92,78,a
16410,74,51,a
16411,-44,-26,a
16412,-93,-1,a
16413,97,11,a
16414,-40,44,a
16415,86,-77,a
16416,71,-71,a
16417,-85,31,a
16418,-36,-44,a
16419,81,-15,a
16420,100,56,a
16421,-4,-53,a
16422,96,92,a
16423,23,-65,a
16424,-24,-22,a
16425,64,91,a
16426,-95,59,a
16427,-59,-88,a
16428,45,-67,a
16429,78,88,a
16430,-75,-36,a
16431,86,34,a
16432,51,-50,a
16433,-44,-3,a
16434,30,40,a
16435,-50,43,a
16436,79,-43,a
16437,-84,-91,a
16438,100,-88,a
16439,60,47,a
16440,96,99,a
16441,-59,96,a
16442,-24,-30,a
16443,-4,-91,a
16444,-1,77,a
16445,100,-92,a
16446,88,25,a
16447,-70,-96,a
16448,-78,-56,a
16449,53,-63,a
16450,-36,7,a
16451,-70,-56,a
16452,43,82,a
16453,40,-69,a
16454,-86,39,a
16455,75,82,a
16456,-3,-12,a
16457,-77,51,a
16458,72,54,a
16459,82,-3,a
16460,-4,-60,a
16461,-3,-56,a
16462,-70,-24,a
16463,73,83,a
16464,-97,-30,a
16465,8,53,a
16466,36,79,a
16467,12,-40,a
16468,-93,-56,a
16469,1,-27,a
16470,-14,-41,a
16471,-33,99,a
16472,-20,55,a
16473,-2,-98,a
16474,-28,-19,a
16475,-12,66,a
16476,-69,49,a
16477,50,-27,a
16478,-66,-99,a
16479,-15,73,a
16480,-64,-81,a
16481,2,58,a
16482,0,-35,a
16483,63,76,a
16484,-90,-23,a
16485,97,-95,a
16486,56,-16,a
16487,0,20,a
16488,24,31,a
16489,18,-15,a
16490,25,2,a
16491,74,88,a
16492,-59,0,a
16493,21,-69,a
16494,-46,-100,a
16495,-33,58,a
16496,52,91,a
16497,-10,-84,a
16498,63,43,a
16499,-16,-16,a
16500,-43,91,a
16501,65,88,a
16502,-36,-53,a
16503,-94,70,a
16504,12,33,a
16505,-78,94,a
16506,41,75,a
16507,-42,90,a
16508,-75,-93,a
16509,63,80,a
16510,-59,-67,a
16511,-64,48,a
16512,23,-8,a
16513,-14,89,a
16514,-69,92,a
16515,-32,98,a
16516,-78,54,a
16517,16,57,a
16518,82,34,a
16519,-39,41,a
16520,7,-57,a
16521,-60,-15,a
16522,64,0,a
16523,58,-91,a
16524,87,75,a
16525,62,-59,a
16526,-93,72,a
16527,-40,-46,a
16528,-29,95,a
16529,11,73,a
16530,24,48,a
16531,50,15,a
16532,19,34,a
16533,-78,-55,a
16534,58,20,a
16535,48,49,a
16536,77,53,a
16537,50,65,a
16538,-76,-72,a
16539,50,74,a
16540,-44,27,a
16541,61,88,a
16542,-97,-37,a
16543,100,42,a
16544,60,-85,a
16545,61,97,a
16546,97,46,a
16547,-63,64,a
16548,-70,-3,a
16549,-67,-53,a
16550,-71,32,a
16551,57,52,a
16552,-25,42,a
16553,-68,80,a
16554,-31,-12,a
16555,62,-31,a
16556,36,-77,a
16557,-93,-82,a
16558,74,26,a
16559,16,-87,a
16560,82,-41,a
16561,-56,80,a
16562,-14,32,a
16563,31,82,a
16564,-83,23,a
16565,-94,42,a
16566,-83,-59,a
16567,-9,47,a
16568,71,71,a
16569,0,-22,a
16570,-97,70,a
16571,58,64,a
16572,31,40,a
16573,35,10,a
16574,91,-32,a
16575,-16,-64,a
16576,86,-99,a
16577,-95,-48,a
16578,-16,-84,a
16579,20,-29,a
16580,65,60,a
16581,70,-48,a
16582,-33,-77,a
16583,-45,-18,a
16584,-35,40,a
16585,95,35,a
16586,35,22,a
16587,86,-81,a
16588,58,-20,a
16589,20,-54,a
16590,62,89,a
16591,-21,53,a
16592,8,74,a
16593,49,-26,a
16594,-85,89,a
16595,-8,-73,a
